model	gene	annotation
iAM_Pc455	PCYB_131100	http://identifiers.org/ncbigene/14694610
iAM_Pc455	PCYB_122240	http://identifiers.org/ncbigene/14694027
iAM_Pc455	PCYB_041170	http://identifiers.org/ncbigene/14695753
iAM_Pc455	PCYB_112260	http://identifiers.org/ncbigene/14693570
iAM_Pc455	PCYB_042080	http://identifiers.org/ncbigene/14695844
iAM_Pc455	PCYB_113650	http://identifiers.org/ncbigene/14693712
iAM_Pc455	PCYB_092230	http://identifiers.org/ncbigene/14692791
iAM_Pc455	PCYB_125790	http://identifiers.org/ncbigene/14694386
iAM_Pc455	PCYB_061170	http://identifiers.org/ncbigene/14691856
iAM_Pc455	PCYB_133660	http://identifiers.org/ncbigene/14694866
iAM_Pc455	PCYB_132160	http://identifiers.org/ncbigene/14694715
iAM_Pc455	PCYB_091180	http://identifiers.org/ncbigene/14692686
iAM_Pc455	PCYB_083340	http://identifiers.org/ncbigene/14692523
iAM_Pc455	PCYB_146090	http://identifiers.org/ncbigene/14695562
iAM_Pc455	PCYB_125830	http://identifiers.org/ncbigene/14694390
iAM_Pc455	PCYB_012160	http://identifiers.org/ncbigene/14691072
iAM_Pc455	PCYB_084600	http://identifiers.org/ncbigene/14692651
iAM_Pc455	PCYB_127490	http://identifiers.org/ncbigene/14694557
iAM_Pc455	PCYB_133190	http://identifiers.org/ncbigene/14694819
iAM_Pc455	PCYB_052580	http://identifiers.org/ncbigene/14691629
iAM_Pc455	PCYB_122090	http://identifiers.org/ncbigene/14694010
iAM_Pc455	PCYB_031970	http://identifiers.org/ncbigene/14691309
iAM_Pc455	PCYB_062220	http://identifiers.org/ncbigene/14691730
iAM_Pc455	PCYB_123480	http://identifiers.org/ncbigene/14694155
iAM_Pc455	PCYB_123770	http://identifiers.org/ncbigene/14694184
iAM_Pc455	PCYB_042390	http://identifiers.org/ncbigene/14695873
iAM_Pc455	PCYB_073550	http://identifiers.org/ncbigene/14692201
iAM_Pc455	PCYB_111370	http://identifiers.org/ncbigene/14693481
iAM_Pc455	PCYB_113000	http://identifiers.org/ncbigene/14693645
iAM_Pc455	PCYB_011210	http://identifiers.org/ncbigene/14691143
iAM_Pc455	PCYB_093850	http://identifiers.org/ncbigene/14692954
iAM_Pc455	PCYB_145700	http://identifiers.org/ncbigene/14695524
iAM_Pc455	PCYB_042030	http://identifiers.org/ncbigene/14695839
iAM_Pc455	PCYB_112850	http://identifiers.org/ncbigene/14693630
iAM_Pc455	PCYB_111600	http://identifiers.org/ncbigene/14693504
iAM_Pc455	PCYB_127460	http://identifiers.org/ncbigene/14694554
iAM_Pc455	PCYB_146630	http://identifiers.org/ncbigene/14695616
iAM_Pc455	PCYB_123310	http://identifiers.org/ncbigene/14694138
iAM_Pc455	PCYB_111690	http://identifiers.org/ncbigene/14693513
iAM_Pc455	PCYB_022410	http://identifiers.org/ncbigene/14690895
iAM_Pc455	PCYB_132210	http://identifiers.org/ncbigene/14694720
iAM_Pc455	PCYB_102120	http://identifiers.org/ncbigene/14693221
iAM_Pc455	PCYB_071440	http://identifiers.org/ncbigene/14691990
iAM_Pc455	PCYB_084000	http://identifiers.org/ncbigene/14692591
iAM_Pc455	PCYB_121890	http://identifiers.org/ncbigene/14693990
iAM_Pc455	PCYB_011330	http://identifiers.org/ncbigene/14691155
iAM_Pc455	PCYB_142080	http://identifiers.org/ncbigene/14695158
iAM_Pc455	PCYB_143250	http://identifiers.org/ncbigene/14695278
iAM_Pc455	PCYB_041320	http://identifiers.org/ncbigene/14695768
iAM_Pc455	PCYB_095290	http://identifiers.org/ncbigene/14693099
iAM_Pc455	PCYB_081510	http://identifiers.org/ncbigene/14692340
iAM_Pc455	PCYB_146140	http://identifiers.org/ncbigene/14695567
iAM_Pc455	PCYB_011100	http://identifiers.org/ncbigene/14691132
iAM_Pc455	PCYB_141950	http://identifiers.org/ncbigene/14695145
iAM_Pc455	PCYB_122170	http://identifiers.org/ncbigene/14694019
iAM_Pc455	PCYB_112590	http://identifiers.org/ncbigene/14693604
iAM_Pc455	PCYB_031390	http://identifiers.org/ncbigene/14691247
iAM_Pc455	PCYB_012040	http://identifiers.org/ncbigene/14691060
iAM_Pc455	PCYB_142140	http://identifiers.org/ncbigene/14695164
iAM_Pc455	PCYB_021790	http://identifiers.org/ncbigene/14690887
iAM_Pc455	PCYB_125030	http://identifiers.org/ncbigene/14694310
iAM_Pc455	PCYB_141610	http://identifiers.org/ncbigene/14695111
iAM_Pc455	PCYB_102260	http://identifiers.org/ncbigene/14693235
iAM_Pc455	PCYB_074180	http://identifiers.org/ncbigene/14692265
iAM_Pc455	PCYB_094560	http://identifiers.org/ncbigene/14693026
iAM_Pc455	PCYB_123960	http://identifiers.org/ncbigene/14694203
iAM_Pc455	PCYB_081410	http://identifiers.org/ncbigene/14692330
iAM_Pc455	PCYB_063100	http://identifiers.org/ncbigene/14691818
iAM_Pc455	PCYB_111180	http://identifiers.org/ncbigene/14693462
iAM_Pc455	PCYB_021580	http://identifiers.org/ncbigene/14690963
iAM_Pc455	PCYB_021770	http://identifiers.org/ncbigene/14691004
iAM_Pc455	PCYB_132060	http://identifiers.org/ncbigene/14694705
iAM_Pc455	PCYB_115290	http://identifiers.org/ncbigene/14693878
iAM_Pc455	PCYB_141770	http://identifiers.org/ncbigene/14695127
iAM_Pc455	PCYB_142500	http://identifiers.org/ncbigene/14695200
iAM_Pc455	PCYB_103980	http://identifiers.org/ncbigene/14693408
iAM_Pc455	PCYB_134680	http://identifiers.org/ncbigene/14694972
iAM_Pc455	PCYB_112970	http://identifiers.org/ncbigene/14693642
iAM_Pc455	PCYB_142590	http://identifiers.org/ncbigene/14695209
iAM_Pc455	PCYB_135450	http://identifiers.org/ncbigene/14695049
iAM_Pc455	PCYB_113480	http://identifiers.org/ncbigene/14693694
iAM_Pc455	PCYB_124380	http://identifiers.org/ncbigene/14694245
iAM_Pc455	PCYB_133100	http://identifiers.org/ncbigene/14694810
iAM_Pc455	PCYB_092640	http://identifiers.org/ncbigene/14692832
iAM_Pc455	PCYB_094790	http://identifiers.org/ncbigene/14693049
iAM_Pc455	PCYB_061680	http://identifiers.org/ncbigene/14691907
iAM_Pc455	PCYB_114730	http://identifiers.org/ncbigene/14693822
iAM_Pc455	PCYB_134650	http://identifiers.org/ncbigene/14694969
iAM_Pc455	PCYB_127610	http://identifiers.org/ncbigene/14694569
iAM_Pc455	PCYB_133540	http://identifiers.org/ncbigene/14694854
iAM_Pc455	PCYB_127810	http://identifiers.org/ncbigene/14694590
iAM_Pc455	PCYB_073540	http://identifiers.org/ncbigene/14692200
iAM_Pc455	PCYB_132780	http://identifiers.org/ncbigene/14694778
iAM_Pc455	PCYB_082010	http://identifiers.org/ncbigene/14692390
iAM_Pc455	PCYB_111890	http://identifiers.org/ncbigene/14693533
iAM_Pc455	PCYB_073560	http://identifiers.org/ncbigene/14692202
iAM_Pc455	PCYB_101860	http://identifiers.org/ncbigene/14693195
iAM_Pc455	PCYB_133170	http://identifiers.org/ncbigene/14694817
iAM_Pc455	PCYB_125240	http://identifiers.org/ncbigene/14694331
iAM_Pc455	PCYB_074100	http://identifiers.org/ncbigene/14692257
iAM_Pc455	PCYB_082210	http://identifiers.org/ncbigene/14692410
iAM_Pc455	PCYB_127570	http://identifiers.org/ncbigene/14694565
iAM_Pc455	PCYB_021300	http://identifiers.org/ncbigene/14691013
iAM_Pc455	PCYB_073400	http://identifiers.org/ncbigene/14692186
iAM_Pc455	PCYB_041970	http://identifiers.org/ncbigene/14695833
iAM_Pc455	PCYB_121430	http://identifiers.org/ncbigene/14693944
iAM_Pc455	PCYB_145790	http://identifiers.org/ncbigene/14695533
iAM_Pc455	PCYB_111300	http://identifiers.org/ncbigene/14693474
iAM_Pc455	PCYB_103050	http://identifiers.org/ncbigene/14693315
iAM_Pc455	PCYB_082750	http://identifiers.org/ncbigene/14692464
iAM_Pc455	PCYB_073630	http://identifiers.org/ncbigene/14692209
iAM_Pc455	PCYB_147570	http://identifiers.org/ncbigene/14695711
iAM_Pc455	PCYB_093880	http://identifiers.org/ncbigene/14692957
iAM_Pc455	PCYB_053150	http://identifiers.org/ncbigene/14691686
iAM_Pc455	PCYB_123800	http://identifiers.org/ncbigene/14694187
iAM_Pc455	PCYB_115310	http://identifiers.org/ncbigene/14693880
iAM_Pc455	PCYB_124210	http://identifiers.org/ncbigene/14694228
iAM_Pc455	PCYB_132670	http://identifiers.org/ncbigene/14694767
iAM_Pc455	PCYB_143740	http://identifiers.org/ncbigene/14695327
iAM_Pc455	PCYB_093470	http://identifiers.org/ncbigene/14692916
iAM_Pc455	PCYB_021940	http://identifiers.org/ncbigene/14690955
iAM_Pc455	PCYB_072420	http://identifiers.org/ncbigene/14692088
iAM_Pc455	PCYB_032810	http://identifiers.org/ncbigene/14691395
iAM_Pc455	PCYB_022220	http://identifiers.org/ncbigene/14691011
iAM_Pc455	PCYB_141260	http://identifiers.org/ncbigene/14695076
iAM_Pc455	PCYB_094710	http://identifiers.org/ncbigene/14693041
iAM_Pc455	PCYB_021440	http://identifiers.org/ncbigene/14691007
iAM_Pc455	PCYB_127140	http://identifiers.org/ncbigene/14694522
iAM_Pc455	PCYB_061590	http://identifiers.org/ncbigene/14691898
iAM_Pc455	PCYB_093320	http://identifiers.org/ncbigene/14692901
iAM_Pc455	PCYB_124770	http://identifiers.org/ncbigene/14694284
iAM_Pc455	PCYB_122560	http://identifiers.org/ncbigene/14694062
iAM_Pc455	PCYB_114200	http://identifiers.org/ncbigene/14693769
iAM_Pc455	PCYB_061150	http://identifiers.org/ncbigene/14691854
iAM_Pc455	PCYB_133320	http://identifiers.org/ncbigene/14694832
iAM_Pc455	PCYB_082570	http://identifiers.org/ncbigene/14692446
iAM_Pc455	PCYB_093060	http://identifiers.org/ncbigene/14692875
iAM_Pc455	PCYB_127620	http://identifiers.org/ncbigene/14694570
iAM_Pc455	PCYB_115050	http://identifiers.org/ncbigene/14693854
iAM_Pc455	PCYB_041520	http://identifiers.org/ncbigene/14695788
iAM_Pc455	PCYB_113800	http://identifiers.org/ncbigene/14693729
iAM_Pc455	PCYB_101650	http://identifiers.org/ncbigene/14693174
iAM_Pc455	PCYB_146450	http://identifiers.org/ncbigene/14695598
iAM_Pc455	PCYB_127030	http://identifiers.org/ncbigene/14694511
iAM_Pc455	PCYB_111570	http://identifiers.org/ncbigene/14693501
iAM_Pc455	PCYB_114740	http://identifiers.org/ncbigene/14693823
iAM_Pc455	PCYB_082480	http://identifiers.org/ncbigene/14692437
iAM_Pc455	PCYB_083310	http://identifiers.org/ncbigene/14692520
iAM_Pc455	PCYB_095270	http://identifiers.org/ncbigene/14693097
iAM_Pc455	PCYB_042550	http://identifiers.org/ncbigene/14695889
iAM_Pc455	PCYB_073490	http://identifiers.org/ncbigene/14692195
iAM_Pc455	PCYB_144260	http://identifiers.org/ncbigene/14695379
iAM_Pc455	PCYB_092100	http://identifiers.org/ncbigene/14692778
iAM_Pc455	PCYB_084280	http://identifiers.org/ncbigene/14692619
iAM_Pc455	PCYB_101170	http://identifiers.org/ncbigene/14693123
iAM_Pc455	PCYB_103330	http://identifiers.org/ncbigene/14693343
iAM_Pc455	PCYB_126150	http://identifiers.org/ncbigene/14694422
iAM_Pc455	PCYB_132290	http://identifiers.org/ncbigene/14694728
iAM_Pc455	PCYB_102430	http://identifiers.org/ncbigene/14693252
iAM_Pc455	PCYB_122010	http://identifiers.org/ncbigene/14694002
iAM_Pc455	PCYB_125230	http://identifiers.org/ncbigene/14694330
iAM_Pc455	PCYB_061940	http://identifiers.org/ncbigene/14691933
iAM_Pc455	PCYB_082380	http://identifiers.org/ncbigene/14692427
iAM_Pc455	PCYB_042740	http://identifiers.org/ncbigene/14695909
iAM_Pf480	PF3D7_0507200	http://identifiers.org/ncbigene/812882
iAM_Pf480	PF3D7_0507200	http://identifiers.org/interpro/IPR000209
iAM_Pf480	PF3D7_0507200	http://identifiers.org/interpro/IPR015500
iAM_Pf480	PF3D7_0507200	http://identifiers.org/interpro/IPR022398
iAM_Pf480	PF3D7_0507200	http://identifiers.org/interpro/IPR023827
iAM_Pf480	PF3D7_0507200	http://identifiers.org/uniprot/Q8I430
iAM_Pf480	PF3D7_0507200	http://identifiers.org/goa/Q8I430
iAM_Pf480	PF3D7_0932300	http://identifiers.org/ncbigene/813594
iAM_Pf480	PF3D7_0932300	http://identifiers.org/interpro/IPR001948
iAM_Pf480	PF3D7_0932300	http://identifiers.org/interpro/IPR023358
iAM_Pf480	PF3D7_0932300	http://identifiers.org/pdb/4EME
iAM_Pf480	PF3D7_0932300	http://identifiers.org/uniprot/Q8I2J3
iAM_Pf480	PF3D7_0932300	http://identifiers.org/goa/Q8I2J3
iAM_Pf480	PF3D7_1360800	http://identifiers.org/ncbigene/814283
iAM_Pf480	PF3D7_1360800	http://identifiers.org/interpro/IPR007863
iAM_Pf480	PF3D7_1360800	http://identifiers.org/interpro/IPR011237
iAM_Pf480	PF3D7_1360800	http://identifiers.org/interpro/IPR011249
iAM_Pf480	PF3D7_1360800	http://identifiers.org/interpro/IPR011765
iAM_Pf480	PF3D7_1360800	http://identifiers.org/interpro/IPR013578
iAM_Pf480	PF3D7_1360800	http://identifiers.org/pdb/3S5H
iAM_Pf480	PF3D7_1360800	http://identifiers.org/pdb/3S5I
iAM_Pf480	PF3D7_1360800	http://identifiers.org/pdb/3S5K
iAM_Pf480	PF3D7_1360800	http://identifiers.org/pdb/3S5M
iAM_Pf480	PF3D7_1360800	http://identifiers.org/uniprot/Q76NL8
iAM_Pf480	PF3D7_1360800	http://identifiers.org/goa/Q76NL8
iAM_Pf480	PF3D7_0409500	http://identifiers.org/ncbigene/812389
iAM_Pf480	PF3D7_0409500	http://identifiers.org/interpro/IPR002198
iAM_Pf480	PF3D7_0409500	http://identifiers.org/interpro/IPR013968
iAM_Pf480	PF3D7_0409500	http://identifiers.org/interpro/IPR016040
iAM_Pf480	PF3D7_0409500	http://identifiers.org/uniprot/C0H4A1
iAM_Pf480	PF3D7_0409500	http://identifiers.org/goa/C0H4A1
iAM_Pf480	PF3D7_1446200	http://identifiers.org/ncbigene/812021
iAM_Pf480	PF3D7_1446200	http://identifiers.org/interpro/IPR000819
iAM_Pf480	PF3D7_1446200	http://identifiers.org/interpro/IPR011356
iAM_Pf480	PF3D7_1446200	http://identifiers.org/interpro/IPR023042
iAM_Pf480	PF3D7_1446200	http://identifiers.org/pdb/3KQX
iAM_Pf480	PF3D7_1446200	http://identifiers.org/pdb/3KQZ
iAM_Pf480	PF3D7_1446200	http://identifiers.org/pdb/3KR4
iAM_Pf480	PF3D7_1446200	http://identifiers.org/pdb/3KR5
iAM_Pf480	PF3D7_1446200	http://identifiers.org/pdb/3T8W
iAM_Pf480	PF3D7_1446200	http://identifiers.org/pdb/4K3N
iAM_Pf480	PF3D7_1446200	http://identifiers.org/pdb/4R6T
iAM_Pf480	PF3D7_1446200	http://identifiers.org/pdb/4R76
iAM_Pf480	PF3D7_1446200	http://identifiers.org/pdb/4R7M
iAM_Pf480	PF3D7_1446200	http://identifiers.org/pdb/4X2T
iAM_Pf480	PF3D7_1446200	http://identifiers.org/uniprot/Q8IL11
iAM_Pf480	PF3D7_1446200	http://identifiers.org/goa/Q8IL11
iAM_Pf480	PF3D7_1364600	http://identifiers.org/ncbigene/813890
iAM_Pf480	PF3D7_1364600	http://identifiers.org/interpro/IPR001395
iAM_Pf480	PF3D7_1364600	http://identifiers.org/interpro/IPR023210
iAM_Pf480	PF3D7_1364600	http://identifiers.org/uniprot/Q8ID61
iAM_Pf480	PF3D7_1364600	http://identifiers.org/goa/Q8ID61
iAM_Pf480	PF3D7_1434600	http://identifiers.org/ncbigene/811909
iAM_Pf480	PF3D7_1434600	http://identifiers.org/interpro/IPR000994
iAM_Pf480	PF3D7_1434600	http://identifiers.org/interpro/IPR001714
iAM_Pf480	PF3D7_1434600	http://identifiers.org/interpro/IPR002468
iAM_Pf480	PF3D7_1434600	http://identifiers.org/interpro/IPR011991
iAM_Pf480	PF3D7_1434600	http://identifiers.org/interpro/IPR018349
iAM_Pf480	PF3D7_1434600	http://identifiers.org/uniprot/Q8ILB8
iAM_Pf480	PF3D7_1434600	http://identifiers.org/goa/Q8ILB8
iAM_Pf480	PF3D7_0507500	http://identifiers.org/ncbigene/812875
iAM_Pf480	PF3D7_0507500	http://identifiers.org/interpro/IPR000209
iAM_Pf480	PF3D7_0507500	http://identifiers.org/interpro/IPR015500
iAM_Pf480	PF3D7_0507500	http://identifiers.org/interpro/IPR017314
iAM_Pf480	PF3D7_0507500	http://identifiers.org/interpro/IPR022398
iAM_Pf480	PF3D7_0507500	http://identifiers.org/interpro/IPR023827
iAM_Pf480	PF3D7_0507500	http://identifiers.org/interpro/IPR023828
iAM_Pf480	PF3D7_0507500	http://identifiers.org/uniprot/Q8I0V0
iAM_Pf480	PF3D7_0507500	http://identifiers.org/goa/Q8I0V0
iAM_Pf480	PF3D7_1440500	http://identifiers.org/ncbigene/811966
iAM_Pf480	PF3D7_1440500	http://identifiers.org/interpro/IPR005164
iAM_Pf480	PF3D7_1440500	http://identifiers.org/interpro/IPR008979
iAM_Pf480	PF3D7_1440500	http://identifiers.org/interpro/IPR015908
iAM_Pf480	PF3D7_1440500	http://identifiers.org/uniprot/Q8IL65
iAM_Pf480	PF3D7_1440500	http://identifiers.org/goa/Q8IL65
iAM_Pf480	PF3D7_1454400	http://identifiers.org/ncbigene/812099
iAM_Pf480	PF3D7_1454400	http://identifiers.org/interpro/IPR000587
iAM_Pf480	PF3D7_1454400	http://identifiers.org/interpro/IPR000994
iAM_Pf480	PF3D7_1454400	http://identifiers.org/interpro/IPR001131
iAM_Pf480	PF3D7_1454400	http://identifiers.org/interpro/IPR028980
iAM_Pf480	PF3D7_1454400	http://identifiers.org/interpro/IPR029149
iAM_Pf480	PF3D7_1454400	http://identifiers.org/interpro/IPR032416
iAM_Pf480	PF3D7_1454400	http://identifiers.org/interpro/IPR033740
iAM_Pf480	PF3D7_1454400	http://identifiers.org/uniprot/A0A144A2H0
iAM_Pf480	PF3D7_1454400	http://identifiers.org/goa/A0A144A2H0
iAM_Pf480	PF3D7_1323000	http://identifiers.org/ncbigene/814099
iAM_Pf480	PF3D7_1323000	http://identifiers.org/interpro/IPR010084
iAM_Pf480	PF3D7_1323000	http://identifiers.org/interpro/IPR013114
iAM_Pf480	PF3D7_1323000	http://identifiers.org/interpro/IPR029069
iAM_Pf480	PF3D7_1323000	http://identifiers.org/uniprot/Q8I6T4
iAM_Pf480	PF3D7_1323000	http://identifiers.org/goa/Q8I6T4
iAM_Pf480	PF3D7_1401300	http://identifiers.org/ncbigene/811597
iAM_Pf480	PF3D7_1401300	http://identifiers.org/interpro/IPR022742
iAM_Pf480	PF3D7_1401300	http://identifiers.org/interpro/IPR029058
iAM_Pf480	PF3D7_1401300	http://identifiers.org/uniprot/Q8IM75
iAM_Pf480	PF3D7_1401300	http://identifiers.org/goa/Q8IM75
iAM_Pf480	PF3D7_1240000	http://identifiers.org/ncbigene/811440
iAM_Pf480	PF3D7_1240000	http://identifiers.org/interpro/IPR029045
iAM_Pf480	PF3D7_1240000	http://identifiers.org/interpro/IPR032259
iAM_Pf480	PF3D7_1240000	http://identifiers.org/uniprot/Q8I523
iAM_Pf480	PF3D7_1240000	http://identifiers.org/goa/Q8I523
iAM_Pf480	PF3D7_0922900	http://identifiers.org/ncbigene/813505
iAM_Pf480	PF3D7_0922900	http://identifiers.org/interpro/IPR002198
iAM_Pf480	PF3D7_0922900	http://identifiers.org/interpro/IPR002347
iAM_Pf480	PF3D7_0922900	http://identifiers.org/interpro/IPR011284
iAM_Pf480	PF3D7_0922900	http://identifiers.org/interpro/IPR016040
iAM_Pf480	PF3D7_0922900	http://identifiers.org/interpro/IPR020904
iAM_Pf480	PF3D7_0922900	http://identifiers.org/pdb/2C07
iAM_Pf480	PF3D7_0922900	http://identifiers.org/uniprot/Q8I2S7
iAM_Pf480	PF3D7_0922900	http://identifiers.org/goa/Q8I2S7
iAM_Pf480	PF3D7_1241600	http://identifiers.org/ncbigene/811452
iAM_Pf480	PF3D7_1241600	http://identifiers.org/interpro/IPR018108
iAM_Pf480	PF3D7_1241600	http://identifiers.org/interpro/IPR023395
iAM_Pf480	PF3D7_1241600	http://identifiers.org/uniprot/Q8I513
iAM_Pf480	PF3D7_1241600	http://identifiers.org/goa/Q8I513
iAM_Pf480	PF3D7_1329400	http://identifiers.org/ncbigene/813697
iAM_Pf480	PF3D7_1329400	http://identifiers.org/interpro/IPR001365
iAM_Pf480	PF3D7_1329400	http://identifiers.org/interpro/IPR006329
iAM_Pf480	PF3D7_1329400	http://identifiers.org/interpro/IPR032466
iAM_Pf480	PF3D7_1329400	http://identifiers.org/uniprot/Q8IE53
iAM_Pf480	PF3D7_1329400	http://identifiers.org/goa/Q8IE53
iAM_Pf480	PF3D7_1363700	http://identifiers.org/ncbigene/813884
iAM_Pf480	PF3D7_1363700	http://identifiers.org/interpro/IPR011060
iAM_Pf480	PF3D7_1363700	http://identifiers.org/interpro/IPR013785
iAM_Pf480	PF3D7_1363700	http://identifiers.org/interpro/IPR013798
iAM_Pf480	PF3D7_1363700	http://identifiers.org/uniprot/Q8ID69
iAM_Pf480	PF3D7_1363700	http://identifiers.org/goa/Q8ID69
iAM_Pf480	PF3D7_1015300	http://identifiers.org/ncbigene/810308
iAM_Pf480	PF3D7_1015300	http://identifiers.org/interpro/IPR000994
iAM_Pf480	PF3D7_1015300	http://identifiers.org/interpro/IPR001714
iAM_Pf480	PF3D7_1015300	http://identifiers.org/interpro/IPR002467
iAM_Pf480	PF3D7_1015300	http://identifiers.org/interpro/IPR031615
iAM_Pf480	PF3D7_1015300	http://identifiers.org/pdb/3S6B
iAM_Pf480	PF3D7_1015300	http://identifiers.org/uniprot/Q8IJP2
iAM_Pf480	PF3D7_1015300	http://identifiers.org/goa/Q8IJP2
iAM_Pf480	PF3D7_0729200	http://identifiers.org/ncbigene/2655035
iAM_Pf480	PF3D7_0729200	http://identifiers.org/interpro/IPR012336
iAM_Pf480	PF3D7_0729200	http://identifiers.org/interpro/IPR013740
iAM_Pf480	PF3D7_0729200	http://identifiers.org/pdb/1XIY
iAM_Pf480	PF3D7_0729200	http://identifiers.org/pdb/4D73
iAM_Pf480	PF3D7_0729200	http://identifiers.org/uniprot/Q5MYR6
iAM_Pf480	PF3D7_0729200	http://identifiers.org/goa/Q5MYR6
iAM_Pf480	PF3D7_1436900	http://identifiers.org/ncbigene/811931
iAM_Pf480	PF3D7_1436900	http://identifiers.org/interpro/IPR001310
iAM_Pf480	PF3D7_1436900	http://identifiers.org/interpro/IPR011146
iAM_Pf480	PF3D7_1436900	http://identifiers.org/interpro/IPR019808
iAM_Pf480	PF3D7_1436900	http://identifiers.org/pdb/5CS2
iAM_Pf480	PF3D7_1436900	http://identifiers.org/uniprot/Q8IL97
iAM_Pf480	PF3D7_1436900	http://identifiers.org/goa/Q8IL97
iAM_Pf480	PF3D7_0626300	http://identifiers.org/ncbigene/3885996
iAM_Pf480	PF3D7_0626300	http://identifiers.org/interpro/IPR014030
iAM_Pf480	PF3D7_0626300	http://identifiers.org/interpro/IPR014031
iAM_Pf480	PF3D7_0626300	http://identifiers.org/interpro/IPR016039
iAM_Pf480	PF3D7_0626300	http://identifiers.org/interpro/IPR017568
iAM_Pf480	PF3D7_0626300	http://identifiers.org/interpro/IPR018201
iAM_Pf480	PF3D7_0626300	http://identifiers.org/uniprot/C6KT99
iAM_Pf480	PF3D7_0626300	http://identifiers.org/goa/C6KT99
iAM_Pf480	PF3D7_0413500	http://identifiers.org/ncbigene/812576
iAM_Pf480	PF3D7_0413500	http://identifiers.org/interpro/IPR013078
iAM_Pf480	PF3D7_0413500	http://identifiers.org/interpro/IPR029033
iAM_Pf480	PF3D7_0413500	http://identifiers.org/pdb/3EOZ
iAM_Pf480	PF3D7_0413500	http://identifiers.org/uniprot/Q8I1V2
iAM_Pf480	PF3D7_0413500	http://identifiers.org/goa/Q8I1V2
iAM_Pf480	PF3D7_0204500	http://identifiers.org/ncbigene/812638
iAM_Pf480	PF3D7_0204500	http://identifiers.org/interpro/IPR000796
iAM_Pf480	PF3D7_0204500	http://identifiers.org/interpro/IPR004838
